AGE;EDUCATION;MARITAL_STATUS;OCCUPATION;RELATIONSHIP;RACE;GENDER;PROSPECT_ID;EMPLOYMENT;YEARS_EDUC;COUNTRY_OF_BIRTH;WORKWEEK_LENGTH;INV_LOSSES;INV_EARNINGS;RESPONSE;AMOUNT
47;MASTER;MARRIEDCIVSPO;SPECIALISTPROFF;HUSBAND;WHITE;MALE;7819627;PUBLICLOC;14;USA;40;0;0;;
30;HIGHSCHOOL;NOMARRIAGE;SERVICEVARIOUS;NOFAMILY;BLACK;FEMALE;7819629;BUSINESS;9;USA;40;0;0;;
59;YEARS78;MARRIEDCIVSPO;LOGISTICSTRANSP;HUSBAND;BLACK;MALE;7819633;BUSINESS;4;USA;40;0;0;;
32;HIGHSCHOOL;SEPARATED;SERVICEVARIOUS;UNMARRIED;BLACK;FEMALE;7819641;BUSINESS;9;USA;40;0;0;;
46;HIGHSCHOOL;WIDOWED;REPAIRCRAFT;UNMARRIED;BLACK;FEMALE;7819645;BUSINESS;9;USA;40;0;0;;
22;COLLEGE;NOMARRIAGE;ADMINOFFICE;UNMARRIED;BLACK;FEMALE;7819668;BUSINESS;10;USA;40;0;0;;
33;BACHELOR;MARRIEDCIVSPO;SALES;HUSBAND;BLACK;MALE;7819689;BUSINESS;13;USA;40;0;0;;
44;YEAR9;DIVORCED;LOGISTICSTRANSP;NOFAMILY;BLACK;MALE;7819704;BUSINESS;5;USA;40;0;0;;
63;MASTER;MARRIEDCIVSPO;SPECIALISTPROFF;WIFE;WHITE;FEMALE;7819714;PUBLICLOC;14;USA;40;0;0;;
31;COLLEGE;DIVORCED;REPAIRCRAFT;NOFAMILY;BLACK;MALE;7819724;BUSINESS;10;USA;40;0;0;;
49;HIGHSCHOOL;MARRIEDCIVSPO;CLEANINGHANDLING;WIFE;BLACK;FEMALE;7819795;BUSINESS;9;USA;40;0;0;;
45;BACHELOR;MARRIEDCIVSPO;SALES;HUSBAND;ASIANPACIFISLAND;MALE;7819800;BUSINESS;13;USA;40;0;0;;
48;HIGHSCHOOL;MARRIEDABSSPO;REPAIRCRAFT;NOFAMILY;BLACK;FEMALE;7819802;BUSINESS;9;USA;40;0;0;;
38;YEAR11;SEPARATED;SERVICEVARIOUS;UNMARRIED;BLACK;FEMALE;7819807;BUSINESS;7;USA;40;0;0;;
48;DOCTOR;NOMARRIAGE;SPECIALISTPROFF;UNMARRIED;WHITE;FEMALE;7819812;PUBLICLOC;16;USA;40;0;0;;
22;HIGHSCHOOL;NOMARRIAGE;CLEANINGHANDLING;CHILDHAVE;AMERICANINDESK;MALE;7819833;BUSINESS;9;USA;40;0;0;;
36;YEAR11;SEPARATED;SERVICEVARIOUS;UNMARRIED;BLACK;FEMALE;7819836;BUSINESS;7;USA;40;0;0;;
30;HIGHSCHOOL;MARRIEDCIVSPO;REPAIRCRAFT;HUSBAND;AMERICANINDESK;MALE;7819852;BUSINESS;9;USA;40;0;0;;
39;HIGHSCHOOL;MARRIEDCIVSPO;REPAIRCRAFT;HUSBAND;BLACK;MALE;7819872;BUSINESS;9;USA;40;0;0;;
24;HIGHSCHOOL;NOMARRIAGE;MACHINEOPERINSP;CHILDHAVE;BLACK;FEMALE;7819905;BUSINESS;9;USA;40;0;0;;
41;COLLEGE;NOMARRIAGE;REPAIRCRAFT;CHILDHAVE;BLACK;MALE;7819935;BUSINESS;10;USA;40;0;0;;
26;COLLEGE;NOMARRIAGE;CLEANINGHANDLING;NOFAMILY;AMERICANINDESK;MALE;7819953;BUSINESS;10;USA;40;0;0;;
42;HIGHSCHOOL;NOMARRIAGE;MACHINEOPERINSP;UNMARRIED;BLACK;MALE;7819959;BUSINESS;9;USA;40;0;0;;
29;HIGHSCHOOL;SEPARATED;SALES;UNMARRIED;BLACK;FEMALE;7819964;BUSINESS;9;USA;40;0;0;;
24;HIGHSCHOOL;NOMARRIAGE;CLEANINGHANDLING;CHILDHAVE;BLACK;MALE;7819965;BUSINESS;9;USA;40;0;0;;
29;HIGHSCHOOL;NOMARRIAGE;SERVICEVARIOUS;NOFAMILY;BLACK;MALE;7819981;BUSINESS;9;USA;40;0;0;;
62;YEARS78;MARRIEDCIVSPO;FISHFARM;HUSBAND;BLACK;MALE;7820000;BUSINESS;4;USA;40;0;0;;
62;HIGHSCHOOL;DIVORCED;ADMINOFFICE;UNMARRIED;BLACK;FEMALE;7820004;BUSINESS;9;USA;40;0;0;;
56;HIGHSCHOOL;DIVORCED;SALES;UNMARRIED;BLACK;FEMALE;7820050;BUSINESS;9;USA;40;0;0;;
50;HIGHSCHOOL;DIVORCED;MACHINEOPERINSP;NOFAMILY;BLACK;MALE;7820097;BUSINESS;9;USA;40;0;0;;
65;YEARS78;MARRIEDCIVSPO;REPAIRCRAFT;HUSBAND;BLACK;MALE;7820115;BUSINESS;4;USA;40;0;0;;
66;YEARS56;MARRIEDCIVSPO;SERVICEVARIOUS;HUSBAND;ASIANPACIFISLAND;MALE;7820119;BUSINESS;3;USA;40;0;0;;
20;HIGHSCHOOL;NOMARRIAGE;SERVICEVARIOUS;CHILDHAVE;ASIANPACIFISLAND;FEMALE;7820136;BUSINESS;9;USA;40;0;0;;
41;COLLEGE;MARRIEDCIVSPO;MACHINEOPERINSP;HUSBAND;OTHER;MALE;7820186;BUSINESS;10;USA;40;0;0;;
33;MASTER;NOMARRIAGE;ADMINOFFICE;NOFAMILY;BLACK;FEMALE;7820225;BUSINESS;14;USA;40;0;0;;
37;YEAR10;NOMARRIAGE;LOGISTICSTRANSP;NOFAMILY;BLACK;FEMALE;7820277;BUSINESS;6;USA;40;0;0;;
39;HIGHSCHOOL;NOMARRIAGE;SERVICEVARIOUS;UNMARRIED;BLACK;FEMALE;7820292;BUSINESS;9;USA;40;0;0;;
42;YEAR12;DIVORCED;ADMINOFFICE;NOFAMILY;AMERICANINDESK;MALE;7820297;BUSINESS;8;USA;40;0;0;;
25;YEAR11;MARRIEDCIVSPO;CLEANINGHANDLING;HUSBAND;OTHER;MALE;7820324;BUSINESS;7;USA;40;0;0;;
51;HIGHSCHOOL;DIVORCED;MACHINEOPERINSP;NOFAMILY;AMERICANINDESK;FEMALE;7820340;BUSINESS;9;USA;40;0;0;;
30;BACHELOR;NOMARRIAGE;ADMINOFFICE;NOFAMILY;BLACK;FEMALE;7820419;BUSINESS;13;USA;40;0;0;;
28;HIGHSCHOOL;SEPARATED;REPAIRCRAFT;UNMARRIED;BLACK;MALE;7820461;BUSINESS;9;USA;40;0;0;;
47;YEAR11;DIVORCED;SPECIALISTPROFF;UNMARRIED;AMERICANINDESK;MALE;7820463;BUSINESS;7;USA;40;0;0;;
46;YEARS78;MARRIEDCIVSPO;MACHINEOPERINSP;HUSBAND;BLACK;MALE;7820469;BUSINESS;4;USA;40;0;0;;
39;ASSOVOCAT;NOMARRIAGE;MANAGEXECUTIVE;RELATOTHER;ASIANPACIFISLAND;FEMALE;7820475;BUSINESS;11;USA;40;0;0;;
29;HIGHSCHOOL;NOMARRIAGE;SPECIALISTPROFF;NOFAMILY;AMERICANINDESK;FEMALE;7820576;BUSINESS;9;USA;40;0;0;;
31;COLLEGE;NOMARRIAGE;MANAGEXECUTIVE;CHILDHAVE;BLACK;FEMALE;7820582;BUSINESS;10;USA;40;0;0;;
60;MASTER;MARRIEDCIVSPO;MANAGEXECUTIVE;HUSBAND;ASIANPACIFISLAND;MALE;7820601;BUSINESS;14;USA;40;0;0;;
27;HIGHSCHOOL;NOMARRIAGE;SERVICEVARIOUS;UNMARRIED;BLACK;MALE;7820629;BUSINESS;9;USA;40;0;0;;
54;YEAR9;MARRIEDCIVSPO;MACHINEOPERINSP;HUSBAND;BLACK;MALE;7820696;BUSINESS;5;USA;40;0;0;;
26;HIGHSCHOOL;NOMARRIAGE;ADMINOFFICE;RELATOTHER;BLACK;FEMALE;7820741;BUSINESS;9;USA;40;0;0;;
43;ASSOVOCAT;MARRIEDCIVSPO;SPECIALISTPROFF;HUSBAND;BLACK;MALE;7820816;BUSINESS;11;USA;40;0;0;;
40;HIGHSCHOOL;NOMARRIAGE;MACHINEOPERINSP;NOFAMILY;BLACK;MALE;7820862;BUSINESS;9;USA;40;0;0;;
45;YEARS56;MARRIEDCIVSPO;MACHINEOPERINSP;HUSBAND;BLACK;MALE;7820894;BUSINESS;3;USA;40;0;0;;
49;YEAR10;MARRIEDCIVSPO;LOGISTICSTRANSP;HUSBAND;BLACK;MALE;7820901;BUSINESS;6;USA;40;0;0;;
47;HIGHSCHOOL;MARRIEDCIVSPO;SERVICEVARIOUS;HUSBAND;BLACK;MALE;7820902;BUSINESS;9;USA;40;0;0;;
30;HIGHSCHOOL;MARRIEDCIVSPO;REPAIRCRAFT;HUSBAND;BLACK;MALE;7820949;BUSINESS;9;USA;40;0;0;;
23;HIGHSCHOOL;NOMARRIAGE;MACHINEOPERINSP;UNMARRIED;BLACK;FEMALE;7820951;BUSINESS;9;USA;40;0;0;;
32;HIGHSCHOOL;MARRIEDCIVSPO;LOGISTICSTRANSP;HUSBAND;AMERICANINDESK;MALE;7820958;BUSINESS;9;USA;40;0;0;;
48;HIGHSCHOOL;MARRIEDCIVSPO;ADMINOFFICE;HUSBAND;BLACK;MALE;7820962;BUSINESS;9;USA;40;0;0;;
37;HIGHSCHOOL;NOMARRIAGE;MACHINEOPERINSP;UNMARRIED;AMERICANINDESK;FEMALE;7820963;BUSINESS;9;USA;40;0;0;;
24;COLLEGE;NOMARRIAGE;CLEANINGHANDLING;CHILDHAVE;BLACK;FEMALE;7821000;BUSINESS;10;USA;40;0;0;;
32;HIGHSCHOOL;NOMARRIAGE;SERVICEVARIOUS;CHILDHAVE;BLACK;MALE;7821030;BUSINESS;9;USA;40;0;0;;
33;ASSOVOCAT;WIDOWED;SUPPORTTECHNIC;UNMARRIED;BLACK;FEMALE;7821037;BUSINESS;11;USA;40;0;0;;
51;HIGHSCHOOL;SEPARATED;SERVICEVARIOUS;UNMARRIED;BLACK;FEMALE;7821055;BUSINESS;9;USA;40;0;0;;
23;COLLEGE;NOMARRIAGE;LOGISTICSTRANSP;CHILDHAVE;ASIANPACIFISLAND;MALE;7821071;BUSINESS;10;USA;40;0;0;;
21;HIGHSCHOOL;NOMARRIAGE;SERVICEVARIOUS;CHILDHAVE;BLACK;MALE;7821083;BUSINESS;9;USA;40;0;0;;
48;HIGHSCHOOL;MARRIEDCIVSPO;CLEANINGHANDLING;WIFE;BLACK;FEMALE;7821085;BUSINESS;9;USA;40;0;0;;
50;HIGHSCHOOL;MARRIEDCIVSPO;LOGISTICSTRANSP;HUSBAND;BLACK;MALE;7821094;BUSINESS;9;USA;40;0;0;;
43;BACHELOR;MARRIEDCIVSPO;ADMINOFFICE;HUSBAND;ASIANPACIFISLAND;MALE;7821108;BUSINESS;13;USA;40;0;0;;
31;HIGHSCHOOL;DIVORCED;LOGISTICSTRANSP;CHILDHAVE;BLACK;MALE;7821155;BUSINESS;9;USA;40;0;0;;
49;COLLEGE;DIVORCED;ADMINOFFICE;NOFAMILY;BLACK;MALE;7821167;BUSINESS;10;USA;40;0;0;;
35;HIGHSCHOOL;DIVORCED;CLEANINGHANDLING;NOFAMILY;BLACK;MALE;7821176;BUSINESS;9;USA;40;0;0;;
29;COLLEGE;NOMARRIAGE;SPECIALISTPROFF;NOFAMILY;BLACK;MALE;7821270;BUSINESS;10;USA;40;0;0;;
33;HIGHSCHOOL;NOMARRIAGE;SERVICEVARIOUS;CHILDHAVE;BLACK;FEMALE;7821285;BUSINESS;9;USA;40;0;0;;
62;HIGHSCHOOL;DIVORCED;SERVICEVARIOUS;NOFAMILY;BLACK;FEMALE;7821356;BUSINESS;9;USA;40;0;0;;
63;YEAR10;MARRIEDCIVSPO;REPAIRCRAFT;HUSBAND;BLACK;MALE;7821359;BUSINESS;6;USA;40;0;0;;
19;HIGHSCHOOL;NOMARRIAGE;CLEANINGHANDLING;CHILDHAVE;BLACK;MALE;7821379;BUSINESS;9;USA;40;0;0;;
39;COLLEGE;MARRIEDCIVSPO;CLEANINGHANDLING;HUSBAND;BLACK;MALE;7821400;BUSINESS;10;USA;40;0;0;;
54;YEAR10;MARRIEDCIVSPO;REPAIRCRAFT;HUSBAND;BLACK;MALE;7821453;BUSINESS;6;USA;40;0;0;;
34;BACHELOR;SEPARATED;MANAGEXECUTIVE;UNMARRIED;BLACK;FEMALE;7821469;BUSINESS;13;USA;40;0;0;;
45;BACHELOR;MARRIEDCIVSPO;MANAGEXECUTIVE;HUSBAND;ASIANPACIFISLAND;MALE;7821484;BUSINESS;13;USA;40;0;0;;
25;HIGHSCHOOL;SEPARATED;SERVICEVARIOUS;UNMARRIED;BLACK;FEMALE;7821516;BUSINESS;9;USA;40;0;0;;
34;ASSOACAD;DIVORCED;MACHINEOPERINSP;UNMARRIED;AMERICANINDESK;FEMALE;7821545;BUSINESS;12;USA;40;0;0;;
28;HIGHSCHOOL;NOMARRIAGE;ADMINOFFICE;CHILDHAVE;BLACK;MALE;7821556;BUSINESS;9;USA;40;0;0;;
28;HIGHSCHOOL;NOMARRIAGE;SERVICEVARIOUS;UNMARRIED;BLACK;FEMALE;7821590;BUSINESS;9;USA;40;0;0;;
45;YEAR10;SEPARATED;MACHINEOPERINSP;UNMARRIED;BLACK;FEMALE;7821609;BUSINESS;6;USA;40;0;0;;
35;ASSOVOCAT;DIVORCED;SUPPORTTECHNIC;UNMARRIED;BLACK;FEMALE;7821617;BUSINESS;11;USA;40;0;0;;
27;YEAR10;MARRIEDCIVSPO;REPAIRCRAFT;CHILDHAVE;BLACK;MALE;7821642;BUSINESS;6;USA;40;0;0;;
29;HIGHSCHOOL;MARRIEDCIVSPO;ADMINOFFICE;HUSBAND;BLACK;MALE;7821652;BUSINESS;9;USA;40;0;0;;
26;YEAR11;NOMARRIAGE;MACHINEOPERINSP;CHILDHAVE;BLACK;FEMALE;7821677;BUSINESS;7;USA;40;0;0;;
35;COLLEGE;DIVORCED;SERVICEVARIOUS;UNMARRIED;BLACK;FEMALE;7821736;BUSINESS;10;USA;40;0;0;;
34;HIGHSCHOOL;SEPARATED;MACHINEOPERINSP;UNMARRIED;BLACK;FEMALE;7821742;BUSINESS;9;USA;40;0;0;;
59;HIGHSCHOOL;MARRIEDCIVSPO;REPAIRCRAFT;HUSBAND;BLACK;MALE;7821842;BUSINESS;9;USA;40;0;0;;
41;HIGHSCHOOL;DIVORCED;MACHINEOPERINSP;NOFAMILY;BLACK;MALE;7821859;BUSINESS;9;USA;40;0;0;;
40;HIGHSCHOOL;DIVORCED;ADMINOFFICE;UNMARRIED;BLACK;FEMALE;7821865;BUSINESS;9;USA;40;0;0;;
47;HIGHSCHOOL;MARRIEDCIVSPO;MACHINEOPERINSP;HUSBAND;BLACK;MALE;7821904;BUSINESS;9;USA;40;0;0;;
22;HIGHSCHOOL;NOMARRIAGE;SERVICEPROTECT;CHILDHAVE;BLACK;MALE;7821915;BUSINESS;9;USA;40;0;0;;
27;HIGHSCHOOL;MARRIEDCIVSPO;SPECIALISTPROFF;NOFAMILY;BLACK;MALE;7821923;BUSINESS;9;USA;40;0;0;;
34;COLLEGE;NOMARRIAGE;MACHINEOPERINSP;NOFAMILY;BLACK;MALE;7822048;BUSINESS;10;USA;40;0;0;;
39;HIGHSCHOOL;NOMARRIAGE;CLEANINGHANDLING;NOFAMILY;BLACK;MALE;7822054;BUSINESS;9;USA;40;0;0;;
38;HIGHSCHOOL;NOMARRIAGE;MACHINEOPERINSP;UNMARRIED;BLACK;FEMALE;7822136;BUSINESS;9;USA;40;0;0;;
43;BACHELOR;MARRIEDCIVSPO;SALES;HUSBAND;BLACK;MALE;7822164;BUSINESS;13;USA;40;0;0;;
43;YEAR10;NOMARRIAGE;LOGISTICSTRANSP;NOFAMILY;BLACK;MALE;7822190;BUSINESS;6;USA;40;0;0;;
18;YEAR9;NOMARRIAGE;SERVICEVARIOUS;CHILDHAVE;BLACK;MALE;7822221;BUSINESS;5;USA;40;0;0;;
52;HIGHSCHOOL;WIDOWED;SUPPORTTECHNIC;UNMARRIED;BLACK;FEMALE;7822234;BUSINESS;9;USA;40;0;0;;
37;COLLEGE;NOMARRIAGE;SERVICEPROTECT;UNMARRIED;BLACK;FEMALE;7822273;BUSINESS;10;USA;40;0;0;;
46;HIGHSCHOOL;MARRIEDCIVSPO;SERVICEPROTECT;HUSBAND;BLACK;MALE;7822314;BUSINESS;9;USA;40;0;0;;
34;YEAR12;NOMARRIAGE;SERVICEPROTECT;CHILDHAVE;BLACK;MALE;7822315;BUSINESS;8;USA;40;0;0;;
25;COLLEGE;NOMARRIAGE;ADMINOFFICE;CHILDHAVE;BLACK;FEMALE;7822325;BUSINESS;10;USA;40;0;0;;
29;BACHELOR;NOMARRIAGE;REPAIRCRAFT;CHILDHAVE;BLACK;MALE;7822361;BUSINESS;13;USA;40;0;0;;
28;HIGHSCHOOL;NOMARRIAGE;CLEANINGHANDLING;NOFAMILY;BLACK;MALE;7822432;BUSINESS;9;USA;40;0;0;;
40;HIGHSCHOOL;MARRIEDCIVSPO;REPAIRCRAFT;HUSBAND;BLACK;MALE;7822490;BUSINESS;9;USA;40;0;0;;
55;YEAR11;MARRIEDCIVSPO;SERVICEVARIOUS;WIFE;BLACK;FEMALE;7822491;BUSINESS;7;USA;40;0;0;;
25;HIGHSCHOOL;SEPARATED;MACHINEOPERINSP;UNMARRIED;OTHER;FEMALE;7822504;BUSINESS;9;USA;40;0;0;;
35;HIGHSCHOOL;NOMARRIAGE;MACHINEOPERINSP;UNMARRIED;BLACK;MALE;7822508;BUSINESS;9;USA;40;0;0;;
35;COLLEGE;NOMARRIAGE;ADMINOFFICE;UNMARRIED;BLACK;FEMALE;7822518;BUSINESS;10;USA;40;0;0;;
67;HIGHSCHOOL;NOMARRIAGE;ADMINOFFICE;NOFAMILY;ASIANPACIFISLAND;FEMALE;7822529;BUSINESS;9;USA;40;0;0;;
30;HIGHSCHOOL;NOMARRIAGE;MANAGEXECUTIVE;NOFAMILY;ASIANPACIFISLAND;FEMALE;7822544;BUSINESS;9;USA;40;0;0;;
30;COLLEGE;MARRIEDCIVSPO;ADMINOFFICE;HUSBAND;AMERICANINDESK;MALE;7822552;BUSINESS;10;USA;40;0;0;;
42;HIGHSCHOOL;SEPARATED;CLEANINGHANDLING;NOFAMILY;BLACK;MALE;7822574;BUSINESS;9;USA;40;0;0;;
27;YEAR12;NOMARRIAGE;SERVICEVARIOUS;UNMARRIED;BLACK;MALE;7822576;BUSINESS;8;USA;40;0;0;;
24;HIGHSCHOOL;NOMARRIAGE;CLEANINGHANDLING;NOFAMILY;BLACK;MALE;7822578;BUSINESS;9;USA;40;0;0;;
37;HIGHSCHOOL;NOMARRIAGE;ADMINOFFICE;NOFAMILY;BLACK;FEMALE;7822592;BUSINESS;9;USA;40;0;0;;
28;HIGHSCHOOL;NOMARRIAGE;SERVICEVARIOUS;CHILDHAVE;BLACK;FEMALE;7822664;BUSINESS;9;USA;40;0;0;;
29;COLLEGE;NOMARRIAGE;REPAIRCRAFT;NOFAMILY;BLACK;MALE;7822674;BUSINESS;10;USA;40;0;0;;
38;COLLEGE;NOMARRIAGE;MANAGEXECUTIVE;UNMARRIED;BLACK;FEMALE;7822713;BUSINESS;10;USA;40;0;0;;
31;HIGHSCHOOL;NOMARRIAGE;LOGISTICSTRANSP;CHILDHAVE;BLACK;MALE;7822728;BUSINESS;9;USA;40;0;0;;
57;YEARS78;MARRIEDCIVSPO;SERVICEVARIOUS;HUSBAND;BLACK;MALE;7822760;BUSINESS;4;USA;40;0;0;;
31;COLLEGE;DIVORCED;ADMINOFFICE;UNMARRIED;BLACK;FEMALE;7822777;BUSINESS;10;USA;40;0;0;;
49;COLLEGE;MARRIEDCIVSPO;SALES;HUSBAND;BLACK;MALE;7822786;BUSINESS;10;USA;40;0;0;;
52;YEAR10;SEPARATED;MACHINEOPERINSP;UNMARRIED;BLACK;FEMALE;7822794;BUSINESS;6;USA;40;0;0;;
45;YEAR9;NOMARRIAGE;SERVICEVARIOUS;UNMARRIED;BLACK;FEMALE;7822869;BUSINESS;5;USA;40;0;0;;
54;COLLEGE;SEPARATED;MANAGEXECUTIVE;UNMARRIED;BLACK;FEMALE;7822889;BUSINESS;10;USA;40;0;0;;
26;BACHELOR;NOMARRIAGE;CLEANINGHANDLING;UNMARRIED;BLACK;MALE;7822921;BUSINESS;13;USA;40;0;0;;
25;BACHELOR;NOMARRIAGE;SPECIALISTPROFF;NOFAMILY;BLACK;MALE;7822962;BUSINESS;13;USA;40;0;0;;
43;ASSOACAD;SEPARATED;ADMINOFFICE;UNMARRIED;BLACK;FEMALE;7822971;BUSINESS;12;USA;40;0;0;;
31;MASTER;MARRIEDCIVSPO;SPECIALISTPROFF;HUSBAND;ASIANPACIFISLAND;MALE;7822980;BUSINESS;14;USA;40;0;0;;
45;YEAR11;NOMARRIAGE;MACHINEOPERINSP;UNMARRIED;BLACK;FEMALE;7822995;BUSINESS;7;USA;40;0;0;;
25;BACHELOR;NOMARRIAGE;LOGISTICSTRANSP;UNMARRIED;BLACK;FEMALE;7823034;BUSINESS;13;USA;40;0;0;;
42;BACHELOR;DIVORCED;SPECIALISTPROFF;NOFAMILY;BLACK;MALE;7823050;BUSINESS;13;USA;40;0;0;;
40;YEAR10;DIVORCED;SERVICEVARIOUS;UNMARRIED;BLACK;FEMALE;7823099;BUSINESS;6;USA;40;0;0;;
46;BACHELOR;NOMARRIAGE;ADMINOFFICE;NOFAMILY;BLACK;FEMALE;7823119;BUSINESS;13;USA;40;0;0;;
37;HIGHSCHOOL;SEPARATED;SALES;UNMARRIED;BLACK;FEMALE;7823125;BUSINESS;9;USA;40;0;0;;
31;HIGHSCHOOL;MARRIEDCIVSPO;SALES;CHILDHAVE;ASIANPACIFISLAND;FEMALE;7823153;BUSINESS;9;USA;40;0;0;;
29;YEAR9;MARRIEDCIVSPO;SERVICEPROTECT;WIFE;BLACK;FEMALE;7823154;BUSINESS;5;USA;40;0;0;;
55;HIGHSCHOOL;MARRIEDCIVSPO;REPAIRCRAFT;HUSBAND;BLACK;MALE;7823175;BUSINESS;9;USA;40;0;0;;
49;COLLEGE;NOMARRIAGE;SERVICEVARIOUS;UNMARRIED;BLACK;FEMALE;7823247;BUSINESS;10;USA;40;0;0;;
39;COLLEGE;MARRIEDCIVSPO;REPAIRCRAFT;HUSBAND;ASIANPACIFISLAND;MALE;7823252;BUSINESS;10;USA;40;0;0;;
31;COLLEGE;DIVORCED;ADMINOFFICE;UNMARRIED;BLACK;FEMALE;7823280;BUSINESS;10;USA;40;0;0;;
28;SCHOOLPRO;NOMARRIAGE;SPECIALISTPROFF;CHILDHAVE;ASIANPACIFISLAND;MALE;7823373;BUSINESS;15;USA;40;0;0;;
64;YEAR9;SEPARATED;FISHFARM;NOFAMILY;BLACK;MALE;7823379;BUSINESS;5;USA;40;0;0;;
29;YEAR12;NOMARRIAGE;SALES;UNMARRIED;BLACK;FEMALE;7823452;BUSINESS;8;USA;40;0;0;;
33;YEAR9;MARRIEDCIVSPO;FISHFARM;HUSBAND;BLACK;MALE;7823500;BUSINESS;5;USA;40;0;0;;
28;HIGHSCHOOL;NOMARRIAGE;MACHINEOPERINSP;CHILDHAVE;BLACK;MALE;7823517;BUSINESS;9;USA;40;0;0;;
25;HIGHSCHOOL;NOMARRIAGE;MACHINEOPERINSP;UNMARRIED;BLACK;FEMALE;7823519;BUSINESS;9;USA;40;0;0;;
61;COLLEGE;WIDOWED;SERVICEPROTECT;NOFAMILY;BLACK;FEMALE;7823613;BUSINESS;10;USA;40;0;0;;
45;YEAR9;MARRIEDCIVSPO;MACHINEOPERINSP;HUSBAND;BLACK;MALE;7823666;BUSINESS;5;USA;40;0;0;;
57;YEAR10;MARRIEDCIVSPO;ADMINOFFICE;HUSBAND;BLACK;MALE;7823671;BUSINESS;6;USA;40;0;0;;
45;HIGHSCHOOL;MARRIEDCIVSPO;MANAGEXECUTIVE;HUSBAND;AMERICANINDESK;MALE;7823786;BUSINESS;9;USA;40;0;0;;
35;ASSOVOCAT;NOMARRIAGE;SUPPORTTECHNIC;NOFAMILY;BLACK;MALE;7823792;BUSINESS;11;USA;40;0;0;;
29;BACHELOR;NOMARRIAGE;SPECIALISTPROFF;CHILDHAVE;BLACK;FEMALE;7823841;BUSINESS;13;USA;40;0;0;;
33;HIGHSCHOOL;NOMARRIAGE;SERVICEVARIOUS;UNMARRIED;BLACK;FEMALE;7823891;BUSINESS;9;USA;40;0;0;;
27;COLLEGE;MARRIEDCIVSPO;MACHINEOPERINSP;HUSBAND;BLACK;MALE;7823897;BUSINESS;10;USA;40;0;0;;
37;YEAR11;NOMARRIAGE;REPAIRCRAFT;NOFAMILY;BLACK;FEMALE;7823904;BUSINESS;7;USA;40;0;0;;
57;HIGHSCHOOL;DIVORCED;SUPPORTTECHNIC;NOFAMILY;BLACK;FEMALE;7823951;BUSINESS;9;USA;40;0;0;;
62;COLLEGE;DIVORCED;SERVICEVARIOUS;NOFAMILY;BLACK;MALE;7823967;BUSINESS;10;USA;40;0;0;;
26;COLLEGE;NOMARRIAGE;SERVICEVARIOUS;NOFAMILY;BLACK;MALE;7823997;BUSINESS;10;USA;40;0;0;;
39;YEAR9;MARRIEDCIVSPO;LOGISTICSTRANSP;HUSBAND;BLACK;MALE;7824005;BUSINESS;5;USA;40;0;0;;
62;HIGHSCHOOL;MARRIEDCIVSPO;SALES;HUSBAND;BLACK;MALE;7824044;BUSINESS;9;USA;40;0;0;;
34;HIGHSCHOOL;DIVORCED;ADMINOFFICE;UNMARRIED;BLACK;FEMALE;7824046;BUSINESS;9;USA;40;0;0;;
26;HIGHSCHOOL;NOMARRIAGE;REPAIRCRAFT;RELATOTHER;BLACK;MALE;7824054;BUSINESS;9;USA;40;0;0;;
34;YEAR10;NOMARRIAGE;ADMINOFFICE;NOFAMILY;BLACK;MALE;7824060;BUSINESS;6;USA;40;0;0;;
34;HIGHSCHOOL;MARRIEDCIVSPO;REPAIRCRAFT;HUSBAND;BLACK;MALE;7824076;BUSINESS;9;USA;40;0;0;;
33;YEAR10;MARRIEDCIVSPO;CLEANINGHANDLING;HUSBAND;AMERICANINDESK;MALE;7824106;BUSINESS;6;USA;40;0;0;;
26;YEAR11;NOMARRIAGE;MACHINEOPERINSP;CHILDHAVE;BLACK;MALE;7824116;BUSINESS;7;USA;40;0;0;;
40;HIGHSCHOOL;DIVORCED;CLEANINGHANDLING;CHILDHAVE;BLACK;MALE;7824167;BUSINESS;9;USA;40;0;0;;
35;MASTER;NOMARRIAGE;SERVICEVARIOUS;NOFAMILY;AMERICANINDESK;MALE;7824210;BUSINESS;14;USA;40;0;0;;
25;HIGHSCHOOL;NOMARRIAGE;REPAIRCRAFT;UNMARRIED;BLACK;FEMALE;7824247;BUSINESS;9;USA;40;0;0;;
50;YEARS78;MARRIEDCIVSPO;MACHINEOPERINSP;HUSBAND;BLACK;MALE;7824253;BUSINESS;4;USA;40;0;0;;
45;HIGHSCHOOL;DIVORCED;SALES;UNMARRIED;BLACK;FEMALE;7824300;BUSINESS;9;USA;40;0;0;;
46;YEARS78;MARRIEDCIVSPO;REPAIRCRAFT;HUSBAND;BLACK;MALE;7824322;BUSINESS;4;USA;40;0;0;;
40;HIGHSCHOOL;NOMARRIAGE;SERVICEVARIOUS;NOFAMILY;BLACK;FEMALE;7824373;BUSINESS;9;USA;40;0;0;;
23;HIGHSCHOOL;NOMARRIAGE;MACHINEOPERINSP;CHILDHAVE;BLACK;MALE;7824402;BUSINESS;9;USA;40;0;0;;
31;HIGHSCHOOL;NOMARRIAGE;MANAGEXECUTIVE;NOFAMILY;BLACK;MALE;7824405;BUSINESS;9;USA;40;0;0;;
